discarded packets: 0 successful packets: 45 throughput: 2.29573e+06 average throughput: 3.06563e+09 at node: 00:00:00:00:00:03
discarded packets: 0 successful packets: 46 throughput: 7.05954e+06 average throughput: 2.99914e+09 at node: 00:00:00:00:00:03
discarded packets: 0 successful packets: 47 throughput: 1.75641e+06 average throughput: 2.93536e+09 at node: 00:00:00:00:00:03
discarded packets: 0 successful packets: 48 throughput: 3.64394e+06 average throughput: 2.87429e+09 at node: 00:00:00:00:00:03
discarded packets: 0 successful packets: 49 throughput: 4.78488e+06 average throughput: 2.81572e+09 at node: 00:00:00:00:00:03
discarded packets: 0 successful packets: 50 throughput: 4.99494e+06 average throughput: 2.75951e+09 at node: 00:00:00:00:00:03
discarded packets: 0 successful packets: 51 throughput: 1.17681e+07 average throughput: 2.70563e+09 at node: 00:00:00:00:00:03
discarded packets: 0 successful packets: 52 throughput: 1.07781e+07 average throughput: 2.65381e+09 at node: 00:00:00:00:00:03
discarded packets: 0 successful packets: 53 throughput: 2.22122e+06 average throughput: 2.60378e+09 at node: 00:00:00:00:00:03
discarded packets: 0 successful packets: 54 throughput: 1.07902e+06 average throughput: 2.55558e+09 at node: 00:00:00:00:00:03
discarded packets: 0 successful packets: 55 throughput: 2.13772e+06 average throughput: 2.50915e+09 at node: 00:00:00:00:00:03
discarded packets: 0 successful packets: 56 throughput: 2.38127e+06 average throughput: 2.46439e+09 at node: 00:00:00:00:00:03
discarded packets: 0 successful packets: 57 throughput: 1.70381e+06 average throughput: 2.42119e+09 at node: 00:00:00:00:00:03
discarded packets: 0 successful packets: 58 throughput: 1.95042e+06 average throughput: 2.37947e+09 at node: 00:00:00:00:00:03
discarded packets: 0 successful packets: 59 throughput: 4.80701e+06 average throughput: 2.33923e+09 at node: 00:00:00:00:00:03
discarded packets: 0 successful packets: 60 throughput: 1.16231e+06 average throughput: 2.30026e+09 at node: 00:00:00:00:00:03
discarded packets: 0 successful packets: 61 throughput: 1.92476e+06 average throughput: 2.26258e+09 at node: 00:00:00:00:00:03
discarded packets: 0 successful packets: 62 throughput: 2.7674e+06 average throughput: 2.22613e+09 at node: 00:00:00:00:00:03
discarded packets: 0 successful packets: 63 throughput: 1.13684e+08 average throughput: 2.1926e+09 at node: 00:00:00:00:00:03
discarded packets: 0 successful packets: 64 throughput: 960594 average throughput: 2.15836e+09 at node: 00:00:00:00:00:03
discarded packets: 0 successful packets: 65 throughput: 1.39507e+06 average throughput: 2.12517e+09 at node: 00:00:00:00:00:03
discarded packets: 0 successful packets: 66 throughput: 1.42178e+07 average throughput: 2.09319e+09 at node: 00:00:00:00:00:03
discarded packets: 0 successful packets: 67 throughput: 3.89343e+06 average throughput: 2.06201e+09 at node: 00:00:00:00:00:03
discarded packets: 0 successful packets: 68 throughput: 3.18005e+06 average throughput: 2.03173e+09 at node: 00:00:00:00:00:03
discarded packets: 0 successful packets: 69 throughput: 3.29245e+06 average throughput: 2.00233e+09 at node: 00:00:00:00:00:03
