discarded packets: 0 successful packets: 1 throughput: 1.74269e+11 average throughput: 1.74269e+11 at node: 00:00:00:00:00:03
discarded packets: 0 successful packets: 1 throughput: 1.74269e+11 average throughput: 1.74269e+11 at node: 00:00:00:00:00:01
discarded packets: 0 successful packets: 1 throughput: 1.74064e+11 average throughput: 1.74064e+11 at node: 00:00:00:00:00:02
discarded packets: 0 successful packets: 2 throughput: 1.74064e+11 average throughput: 1.74064e+11 at node: 00:00:00:00:00:02
discarded packets: 0 successful packets: 2 throughput: 3.02953e+06 average throughput: 8.71362e+10 at node: 00:00:00:00:00:03
discarded packets: 0 successful packets: 3 throughput: 9.94118e+06 average throughput: 1.16046e+11 at node: 00:00:00:00:00:02
discarded packets: 0 successful packets: 3 throughput: 1.25489e+06 average throughput: 5.80912e+10 at node: 00:00:00:00:00:03
discarded packets: 0 successful packets: 4 throughput: 2.4972e+07 average throughput: 4.35747e+10 at node: 00:00:00:00:00:03
discarded packets: 0 successful packets: 4 throughput: 929215 average throughput: 8.70347e+10 at node: 00:00:00:00:00:02
discarded packets: 0 successful packets: 5 throughput: 999013 average throughput: 6.96279e+10 at node: 00:00:00:00:00:02
discarded packets: 0 successful packets: 6 throughput: 1.49485e+06 average throughput: 5.80235e+10 at node: 00:00:00:00:00:02
discarded packets: 0 successful packets: 7 throughput: 1.6516e+06 average throughput: 4.97347e+10 at node: 00:00:00:00:00:02
discarded packets: 0 successful packets: 8 throughput: 1.92116e+06 average throughput: 4.35181e+10 at node: 00:00:00:00:00:02
discarded packets: 0 successful packets: 9 throughput: 2.54083e+06 average throughput: 3.8683e+10 at node: 00:00:00:00:00:02
discarded packets: 0 successful packets: 5 throughput: 383233 average throughput: 3.48598e+10 at node: 00:00:00:00:00:03
discarded packets: 0 successful packets: 6 throughput: 491596 average throughput: 2.90499e+10 at node: 00:00:00:00:00:03
discarded packets: 0 successful packets: 7 throughput: 604837 average throughput: 2.49e+10 at node: 00:00:00:00:00:03
discarded packets: 0 successful packets: 8 throughput: 1.79014e+06 average throughput: 2.17877e+10 at node: 00:00:00:00:00:03
discarded packets: 0 successful packets: 9 throughput: 838653 average throughput: 1.9367e+10 at node: 00:00:00:00:00:03
discarded packets: 0 successful packets: 10 throughput: 3.76454e+06 average throughput: 1.74307e+10 at node: 00:00:00:00:00:03
discarded packets: 0 successful packets: 11 throughput: 5.65691e+06 average throughput: 1.58466e+10 at node: 00:00:00:00:00:03
discarded packets: 0 successful packets: 12 throughput: 1.12498e+07 average throughput: 1.4527e+10 at node: 00:00:00:00:00:03
discarded packets: 0 successful packets: 13 throughput: 3.26109e+06 average throughput: 1.34097e+10 at node: 00:00:00:00:00:03
discarded packets: 0 successful packets: 14 throughput: 7.31367e+06 average throughput: 1.24524e+10 at node: 00:00:00:00:00:03
discarded packets: 0 successful packets: 15 throughput: 812050 average throughput: 1.16223e+10 at node: 00:00:00:00:00:03
discarded packets: 0 successful packets: 16 throughput: 747442 average throughput: 1.0896e+10 at node: 00:00:00:00:00:03
discarded packets: 0 successful packets: 17 throughput: 5.19781e+06 average throughput: 1.02553e+10 at node: 00:00:00:00:00:03
discarded packets: 0 successful packets: 18 throughput: 1.0138e+07 average throughput: 9.68616e+09 at node: 00:00:00:00:00:03
discarded packets: 0 successful packets: 19 throughput: 891981 average throughput: 9.17641e+09 at node: 00:00:00:00:00:03
discarded packets: 0 successful packets: 20 throughput: 900606 average throughput: 8.71763e+09 at node: 00:00:00:00:00:03
discarded packets: 0 successful packets: 21 throughput: 1.23222e+06 average throughput: 8.30257e+09 at node: 00:00:00:00:00:03
discarded packets: 0 successful packets: 22 throughput: 8.46117e+06 average throughput: 7.92556e+09 at node: 00:00:00:00:00:03
discarded packets: 0 successful packets: 23 throughput: 500487 average throughput: 7.581e+09 at node: 00:00:00:00:00:03
discarded packets: 0 successful packets: 24 throughput: 1.26888e+06 average throughput: 7.26517e+09 at node: 00:00:00:00:00:03
discarded packets: 0 successful packets: 25 throughput: 1.40463e+06 average throughput: 6.97462e+09 at node: 00:00:00:00:00:03
discarded packets: 0 successful packets: 26 throughput: 2.16938e+06 average throughput: 6.70645e+09 at node: 00:00:00:00:00:03
discarded packets: 0 successful packets: 27 throughput: 2.26034e+06 average throughput: 6.45815e+09 at node: 00:00:00:00:00:03
discarded packets: 0 successful packets: 28 throughput: 2.49127e+06 average throughput: 6.22759e+09 at node: 00:00:00:00:00:03
discarded packets: 0 successful packets: 29 throughput: 2.17845e+07 average throughput: 6.0136e+09 at node: 00:00:00:00:00:03
discarded packets: 0 successful packets: 30 throughput: 1.38752e+06 average throughput: 5.81319e+09 at node: 00:00:00:00:00:03
discarded packets: 0 successful packets: 31 throughput: 1.55384e+06 average throughput: 5.62572e+09 at node: 00:00:00:00:00:03
discarded packets: 0 successful packets: 32 throughput: 2.73054e+06 average throughput: 5.45e+09 at node: 00:00:00:00:00:03
discarded packets: 0 successful packets: 33 throughput: 3.66994e+06 average throughput: 5.28496e+09 at node: 00:00:00:00:00:03
discarded packets: 0 successful packets: 34 throughput: 3.80628e+06 average throughput: 5.12963e+09 at node: 00:00:00:00:00:03
discarded packets: 0 successful packets: 35 throughput: 2.68059e+06 average throughput: 4.98315e+09 at node: 00:00:00:00:00:03
discarded packets: 0 successful packets: 36 throughput: 4.53086e+06 average throughput: 4.84485e+09 at node: 00:00:00:00:00:03
discarded packets: 0 successful packets: 37 throughput: 1.34726e+07 average throughput: 4.71427e+09 at node: 00:00:00:00:00:03
discarded packets: 0 successful packets: 38 throughput: 2.11131e+06 average throughput: 4.59027e+09 at node: 00:00:00:00:00:03
discarded packets: 0 successful packets: 39 throughput: 2.2959e+06 average throughput: 4.47263e+09 at node: 00:00:00:00:00:03
discarded packets: 0 successful packets: 40 throughput: 594655 average throughput: 4.36083e+09 at node: 00:00:00:00:00:03
discarded packets: 0 successful packets: 41 throughput: 678140 average throughput: 4.25448e+09 at node: 00:00:00:00:00:03
discarded packets: 0 successful packets: 42 throughput: 1.08703e+06 average throughput: 4.15321e+09 at node: 00:00:00:00:00:03
discarded packets: 0 successful packets: 43 throughput: 1.18515e+06 average throughput: 4.05665e+09 at node: 00:00:00:00:00:03
discarded packets: 0 successful packets: 44 throughput: 1.19762e+06 average throughput: 3.96448e+09 at node: 00:00:00:00:00:03
discarded packets: 0 successful packets: 45 throughput: 2.29578e+06 average throughput: 3.87643e+09 at node: 00:00:00:00:00:03
discarded packets: 0 successful packets: 46 throughput: 7.06007e+06 average throughput: 3.79232e+09 at node: 00:00:00:00:00:03
discarded packets: 0 successful packets: 47 throughput: 1.75641e+06 average throughput: 3.71167e+09 at node: 00:00:00:00:00:03
